Time(s),SampleIndex,Seq,ValidFlag,InterpFlag,GapLen,MissingBefore,Uc1(mV),Uc2(mV),Ut1(mV),Ut2(mV),AccX(g),AccY(g),AccZ(g),GyroX(dps),GyroY(dps),GyroZ(dps),PPG_Green,PPG_Red,PPG_IR
97.84,9784,23789,1,0,0,0,834.88464,892.63916,1612.70142,1721.42029,0.16138,0.29493,-0.46706,34.038,-84.945,69.685,5943,72251,100049
97.85,9785,23790,1,0,0,0,834.88464,892.63916,1613.38806,1721.57288,0.13562,0.34462,-0.53102,30.485,-78.768,64.208,5943,72251,100049
97.86,9786,23791,1,0,0,0,834.88464,892.63916,1612.77771,1721.57288,0.09986,0.35316,-0.58559,20.563,-71.103,55.003,5948,72251,100088
97.87,9787,23792,1,0,0,0,834.88464,892.63916,1612.854,1721.57288,0.06067,0.31312,-0.64309,7.053,-61.635,43.523,5948,72251,100088
97.88,9788,23793,1,0,0,0,834.88464,892.63916,1613.23547,1721.57288,0.01831,0.24891,-0.68166,-6.65,-50.383,31.78,5949,72252,100100
97.89,9789,23794,1,0,0,0,834.88464,892.63916,1612.854,1721.57288,-0.05567,0.13294,-0.71279,-18.568,-25.97,8.628,5949,72252,100100
97.9,9790,23795,1,0,0,0,834.88464,892.63916,1612.854,1721.64917,-0.1012,0.0929,-0.70791,-16.17,-11.778,-1.523,5950,72249,100095
97.91,9791,23796,1,0,0,0,834.88464,892.63916,1612.854,1721.57288,-0.14551,0.05542,-0.6769,-9.94,2.013,-11.043,5950,72249,100095
97.92,9792,23797,1,0,0,0,834.88464,892.63916,1612.9303,1721.72546,-0.18189,0.03711,-0.6343,-3.273,15.208,-18.638,5951,72248,100093
97.93,9793,23798,1,0,0,0,834.88464,892.63916,1612.854,1721.57288,-0.20753,0.03052,-0.56691,0.193,27.16,-23.73,5951,72248,100093
97.94,9794,23799,1,0,0,0,834.88464,892.63916,1613.00659,1721.64917,-0.21693,0.01807,-0.47621,1.155,37.573,-28.088,5945,72237,100069
97.95,9795,23800,1,0,0,0,834.50317,892.63916,1612.854,1721.49658,-0.24171,-0.03943,-0.2682,-1.698,55.86,-30.59,5945,72237,100069
97.96,9796,23801,1,0,0,0,834.50317,892.63916,1612.854,1721.42029,-0.25684,-0.05982,-0.13672,-2.398,62.51,-29.733,5941,72219,100030
97.97,9797,23802,1,0,0,0,834.50317,892.63916,1613.54065,1721.57288,-0.25855,-0.08155,0.00623,-0.455,66.448,-28.245,5941,72219,100030
97.98,9798,23803,1,0,0,0,834.50317,892.63916,1612.77771,1721.49658,-0.245,-0.07593,0.15052,2.205,68.547,-25.76,5937,72199,99989
97.99,9799,23804,1,0,0,0,834.50317,892.63916,1612.77771,1721.72546,-0.21912,-0.03137,0.31373,4.183,69.878,-24.203,5937,72199,99989
98.0,9800,23805,1,0,0,0,834.50317,892.71545,1613.38806,1721.80176,-0.22926,-0.0741,0.80801,0.945,69.143,-23.188,5930,72209,100001
98.01,9801,23806,1,0,0,0,834.50317,892.71545,1612.70142,1721.95435,-0.29163,-0.20179,1.08451,-4.97,63.77,-21.788,5930,72209,100001
98.02,9802,23807,1,0,0,0,834.50317,892.71545,1613.00659,1722.18323,-0.35572,-0.36549,1.38249,-8.575,53.113,-21.648,5921,72257,100073
98.03,9803,23808,1,0,0,0,834.50317,892.71545,1613.69324,1722.4884,-0.42604,-0.54714,1.61736,-9.328,38.535,-21.14,5921,72257,100073
98.04,9804,23809,1,0,0,0,834.50317,892.71545,1613.23547,1722.71729,-0.50124,-0.7007,1.80767,-9.52,23.835,-19.705,5905,72346,100205
98.05,9805,23810,1,0,0,0,834.88464,892.71545,1613.61694,1722.94617,-0.61904,-0.95071,2.14777,-11.62,0.158,-25.655,5905,72346,100205
98.06,9806,23811,1,0,0,0,834.88464,892.71545,1613.92212,1723.17505,-0.65786,-1.15751,2.31526,-14.858,-7.98,-32.025,5898,72497,100424
98.07,9807,23812,1,0,0,0,834.88464,892.71545,1613.84583,1723.09875,-0.72939,-1.36003,2.45955,-19.268,-10.57,-40.145,5898,72497,100424
98.08,9808,23813,1,0,0,0,834.88464,892.71545,1613.92212,1723.09875,-0.7759,-1.53423,2.68612,-24.255,-8.033,-49.84,5890,72653,100625
98.09,9809,23814,1,0,0,0,834.88464,892.71545,1614.151,1723.17505,-0.77383,-1.67791,2.93051,-27.615,-1.085,-59.36,5890,72653,100625
98.1,9810,23815,1,0,0,0,834.88464,893.4021,1614.22729,1723.17505,-0.75674,-2.07404,3.2374,-23.398,15.015,-65.345,5886,72774,100778
98.11,9811,23816,1,0,0,0,834.88464,893.4021,1613.76953,1723.02246,-0.75845,-2.11664,3.10044,-11.865,25.69,-60.06,5886,72774,100778
98.12,9812,23817,1,0,0,0,834.88464,893.4021,1614.45618,1723.17505,-0.70473,-1.89105,2.83554,-0.105,36.435,-49.648,5891,72841,100867
98.13,9813,23818,1,0,0,0,834.88464,893.4021,1613.76953,1723.09875,-0.62148,-1.61785,2.58126,8.383,40.985,-34.773,5891,72841,100867
98.14,9814,23819,1,0,0,0,834.88464,893.4021,1613.76953,1722.94617,-0.52663,-1.39457,2.39228,7.63,36.855,-13.353,5903,72850,100872
98.15,9815,23820,1,0,0,0,835.18982,893.4021,1613.99841,1722.86987,-0.26832,-0.95193,1.97467,-3.92,16.152,22.82,5903,72850,100872
98.16,9816,23821,1,0,0,0,835.18982,893.4021,1613.38806,1722.41211,-0.12683,-0.74575,1.67718,-4.883,2.415,33.04,5912,72773,100762
98.17,9817,23822,1,0,0,0,835.18982,893.4021,1613.31177,1722.18323,0.0022,-0.54262,1.36552,-4.445,-12.88,39.848,5912,72773,100762
98.18,9818,23823,1,0,0,0,835.18982,893.4021,1613.61694,1721.80176,0.11853,-0.35365,1.08219,2.223,-29.68,43.19,5922,72620,100547
98.19,9819,23824,1,0,0,0,835.18982,893.4021,1613.08289,1721.64917,0.21094,-0.17432,0.824,11.795,-45.413,44.608,5922,72620,100547
98.2,9820,23825,1,0,0,0,835.18982,892.86804,1613.00659,1721.64917,0.30201,0.02405,0.34706,22.663,-73.36,45.36,5936,72453,100327
98.21,9821,23826,1,0,0,0,835.18982,892.86804,1613.15918,1721.57288,0.31178,0.06091,0.13245,20.265,-82.565,45.483,5936,72453,100327
98.22,9822,23827,1,0,0,0,835.18982,892.86804,1612.9303,1721.49658,0.30885,0.08606,-0.0481,19.548,-87.518,45.43,5952,72352,100219
98.23,9823,23828,1,0,0,0,835.18982,892.86804,1613.00659,1721.57288,0.29444,0.11914,-0.1941,20.983,-88.025,44.853,5952,72352,100219
98.24,9824,23829,1,0,0,0,835.18982,892.86804,1613.31177,1721.49658,0.26441,0.14844,-0.30604,21.385,-85.05,43.908,5972,72330,100231
98.25,9825,23830,1,0,0,0,834.65576,892.86804,1613.15918,1721.57288,0.15394,0.13684,-0.47987,7.858,-72.24,39.183,5972,72330,100231
98.26,9826,23831,1,0,0,0,834.65576,892.86804,1612.854,1721.42029,0.10266,0.09546,-0.55007,-0.665,-63.49,36.383,5981,72327,100250
98.27,9827,23832,1,0,0,0,834.65576,892.86804,1613.46436,1721.49658,0.06006,0.06397,-0.60671,-5.425,-53.41,32.515,5981,72327,100250
98.28,9828,23833,1,0,0,0,834.65576,892.86804,1612.854,1721.64917,0.01843,0.05652,-0.64541,-6.178,-41.755,27.58,5983,72317,100238
98.29,9829,23834,1,0,0,0,834.65576,892.86804,1612.854,1721.64917,-0.03162,0.05786,-0.66274,-5.565,-28.963,22.243,5983,72317,100238
98.3,9830,23835,1,0,0,0,834.65576,892.86804,1613.15918,1721.64917,-0.14429,0.06262,-0.64589,-7.613,-3.675,11.69,5984,72310,100227
98.31,9831,23836,1,0,0,0,834.65576,892.86804,1612.54883,1721.72546,-0.1836,0.03711,-0.59645,-8.768,6.423,6.423,5984,72310,100227
98.32,9832,23837,1,0,0,0,834.65576,892.86804,1612.854,1721.64917,-0.21802,0.00281,-0.52589,-11.515,15.453,2.468,5977,72310,100219
98.33,9833,23838,1,0,0,0,834.65576,892.86804,1613.31177,1721.57288,-0.24024,-0.02051,-0.46449,-12.845,23.398,-1.453,5977,72310,100219
98.34,9834,23839,1,0,0,0,834.65576,892.86804,1612.9303,1721.64917,-0.24146,-0.02393,-0.40419,-11.62,30.118,-5.968,5968,72293,100190
98.35,9835,23840,1,0,0,0,834.57947,892.86804,1613.00659,1722.03064,-0.23511,-0.02112,-0.25538,-7.175,40.968,-10.343,5968,72293,100190
98.36,9836,23841,1,0,0,0,834.57947,892.86804,1613.08289,1721.72546,-0.24549,-0.01807,-0.17164,-6.563,45.92,-10.08,5963,72276,100153
98.37,9837,23842,1,0,0,0,834.57947,892.86804,1612.9303,1721.64917,-0.24708,-0.01965,-0.07483,-6.37,49.315,-9.17,5963,72276,100153
98.38,9838,23843,1,0,0,0,834.57947,892.86804,1613.00659,1721.57288,-0.22889,-0.02893,0.04358,-7.0,51.608,-7.543,5958,72259,100116
98.39,9839,23844,1,0,0,0,834.57947,892.86804,1613.15918,1721.49658,-0.19837,-0.03333,0.18702,-8.47,54.04,-6.195,5958,72259,100116
98.4,9840,23845,1,0,0,0,834.57947,892.94434,1613.08289,1722.10693,-0.20557,-0.07471,0.63186,-10.885,57.33,-7.823,5953,72249,100103
98.41,9841,23846,1,0,0,0,834.57947,892.94434,1612.854,1721.87805,-0.20557,-0.07471,0.63186,-15.663,59.658,-7.823,5953,72249,100103
98.42,9842,23847,1,0,0,0,834.57947,892.94434,1613.69324,1721.80176,-0.36232,-0.33692,1.18082,-33.565,52.36,-9.905,5944,72287,100146
98.43,9843,23848,1,0,0,0,834.57947,892.94434,1613.23547,1722.10693,-0.44765,-0.54946,1.4799,-38.343,42.21,-12.338,5944,72287,100146
98.44,9844,23849,1,0,0,0,834.57947,892.94434,1613.54065,1722.41211,-0.54799,-0.7582,1.72954,-37.713,31.238,-14.21,5924,72348,100210
98.45,9845,23850,1,0,0,0,835.18982,892.94434,1614.151,1722.79358,-0.67495,-0.9888,1.97027,-32.06,23.52,-17.815,5924,72348,100210
98.46,9846,23851,1,0,0,0,835.18982,892.94434,1613.61694,1723.09875,-0.78079,-1.25553,2.23603,-25.288,17.78,-24.955,5899,72508,100434
98.47,9847,23852,1,0,0,0,835.18982,892.94434,1614.07471,1723.32764,-0.97195,-1.73821,2.74972,-10.36,19.793,-41.125,5899,72508,100434
98.48,9848,23853,1,0,0,0,835.18982,892.94434,1614.68506,1723.7854,-1.02872,-1.87884,3.02927,-6.475,26.443,-48.3,5888,72714,100688
98.49,9849,23854,1,0,0,0,835.18982,892.94434,1614.22729,1723.40393,-0.99405,-1.95709,3.24888,-9.1,34.545,-51.94,5888,72714,100688
98.5,9850,23855,1,0,0,0,835.18982,893.63098,1614.151,1723.17505,-0.90164,-2.04938,3.34263,-17.798,38.378,-50.26,5888,72851,100879
98.51,9851,23856,1,0,0,0,835.18982,893.63098,1614.22729,1723.40393,-0.81228,-2.07758,3.28245,-27.58,41.86,-44.66,5888,72851,100879
98.52,9852,23857,1,0,0,0,835.18982,893.63098,1613.92212,1723.17505,-0.64211,-1.80145,2.91061,-23.153,45.92,-26.338,5899,72882,100897
98.53,9853,23858,1,0,0,0,835.18982,893.63098,1613.76953,1723.02246,-0.52907,-1.60503,2.69686,-19.093,39.305,-12.285,5899,72882,100897
98.54,9854,23859,1,0,0,0,835.18982,893.63098,1614.07471,1722.86987,-0.40187,-1.39714,2.47114,-14.07,28.998,0.385,5908,72835,100816
98.55,9855,23860,1,0,0,0,834.88464,893.63098,1613.61694,1722.4884,-0.26185,-1.16593,2.20441,-5.443,17.08,9.17,5908,72835,100816
98.56,9856,23861,1,0,0,0,834.88464,893.63098,1613.23547,1722.33582,-0.12769,-0.92203,1.91864,3.868,4.165,14.998,5917,72713,100634
98.57,9857,23862,1,0,0,0,834.88464,893.63098,1613.31177,1722.18323,0.07093,-0.50368,1.29594,20.143,-27.003,22.208,5917,72713,100634
98.58,9858,23863,1,0,0,0,834.88464,893.63098,1613.00659,1721.95435,0.11695,-0.34779,0.9899,28.21,-41.965,26.443,5926,72552,100416
98.59,9859,23864,1,0,0,0,834.88464,893.63098,1612.9303,1721.80176,0.13013,-0.2118,0.69668,34.265,-55.23,32.043,5926,72552,100416
98.6,9860,23865,1,0,0,0,834.88464,892.79175,1613.38806,1721.64917,0.12305,-0.07678,0.42323,40.233,-66.553,39.498,5936,72398,100224
98.61,9861,23866,1,0,0,0,834.88464,892.79175,1612.54883,1721.49658,0.11817,0.01526,0.17518,44.03,-76.125,47.968,5936,72398,100224
98.62,9862,23867,1,0,0,0,834.88464,892.79175,1612.854,1721.34399,0.10755,0.15406,-0.16565,43.453,-87.308,60.148,5956,72324,100171
98.63,9863,23868,1,0,0,0,834.88464,892.79175,1613.31177,1721.42029,0.09131,0.19312,-0.28919,43.05,-88.183,61.25,5956,72324,100171
98.64,9864,23869,1,0,0,0,834.88464,892.79175,1612.854,1721.42029,0.06861,0.23267,-0.38026,39.69,-86.345,58.38,5977,72297,100180
98.65,9865,23870,1,0,0,0,834.57947,892.79175,1612.9303,1721.42029,0.03748,0.25367,-0.45265,33.513,-82.775,51.45,5977,72297,100180
98.66,9866,23871,1,0,0,0,834.57947,892.79175,1613.31177,1721.34399,0.00732,0.24903,-0.51869,23.118,-77.718,42.298,5983,72290,100202
98.67,9867,23872,1,0,0,0,834.57947,892.79175,1612.854,1721.34399,-0.01794,0.20301,-0.58486,9.923,-71.19,32.008,5983,72290,100202
98.68,9868,23873,1,0,0,0,834.57947,892.79175,1612.9303,1721.2677,-0.0813,0.05322,-0.657,-7.718,-52.605,12.863,5984,72286,100199
98.69,9869,23874,1,0,0,0,834.57947,892.79175,1613.23547,1721.2677,-0.10926,0.00232,-0.66201,-5.11,-41.405,4.41,5984,72286,100199
98.7,9870,23875,1,0,0,0,834.57947,892.71545,1612.9303,1721.57288,-0.13538,-0.00171,-0.65542,1.085,-29.47,-2.783,5983,72283,100196
98.71,9871,23876,1,0,0,0,834.57947,892.71545,1612.77771,1721.42029,-0.15516,0.01465,-0.63991,7.315,-16.905,-8.295,5983,72283,100196
98.72,9872,23877,1,0,0,0,834.57947,892.71545,1613.08289,1721.49658,-0.1698,0.02918,-0.58901,10.01,-4.883,-11.953,5979,72283,100209
98.73,9873,23878,1,0,0,0,834.57947,892.71545,1613.00659,1721.49658,-0.18201,-0.02246,-0.45827,4.13,16.205,-13.703,5979,72283,100209
98.74,9874,23879,1,0,0,0,834.57947,892.71545,1612.854,1721.57288,-0.17505,-0.03626,-0.38063,-0.49,25.095,-13.738,5975,72268,100182
98.75,9875,23880,1,0,0,0,834.80835,892.71545,1614.07471,1721.34399,-0.16321,-0.03882,-0.28871,-2.905,31.955,-13.195,5975,72268,100182
98.76,9876,23881,1,0,0,0,834.80835,892.71545,1612.77771,1721.34399,-0.15723,-0.06287,-0.19056,-3.85,37.153,-11.795,5973,72243,100129
98.77,9877,23882,1,0,0,0,834.80835,892.71545,1612.854,1721.34399,-0.15711,-0.08411,-0.08057,-3.798,40.933,-9.66,5973,72243,100129
98.78,9878,23883,1,0,0,0,834.80835,892.71545,1613.23547,1721.34399,-0.13587,-0.05176,0.16199,0.683,44.153,-4.865,5974,72219,100083
98.79,9879,23884,1,0,0,0,834.80835,892.71545,1612.77771,1721.2677,-0.11451,-0.04346,0.31141,2.73,44.87,-2.695,5974,72219,100083
98.8,9880,23885,1,0,0,0,834.80835,892.56287,1613.08289,1721.34399,-0.08374,-0.04614,0.51418,3.238,44.625,-1.33,5972,72214,100060
98.81,9881,23886,1,0,0,0,834.80835,892.56287,1613.00659,1721.49658,-0.06592,-0.05847,0.76943,2.538,44.048,-1.243,5972,72214,100060
98.82,9882,23887,1,0,0,0,834.80835,892.56287,1613.08289,1722.10693,-0.07837,-0.10352,1.03153,0.595,42.158,-2.975,5961,72252,100111
98.83,9883,23888,1,0,0,0,834.80835,892.56287,1613.08289,1721.95435,-0.21656,-0.35377,1.53703,-10.483,30.188,-7.14,5961,72252,100111
98.84,9884,23889,1,0,0,0,834.80835,892.56287,1613.61694,1722.10693,-0.2981,-0.53481,1.75201,-16.31,19.093,-9.52,5945,72325,100208
98.85,9885,23890,1,0,0,0,834.73206,892.56287,1613.46436,1722.25952,-0.3722,-0.71389,1.93414,-18.2,6.458,-12.985,5945,72325,100208
98.86,9886,23891,1,0,0,0,834.73206,892.56287,1613.46436,1722.41211,-0.44704,-0.93155,2.11432,-13.65,-4.953,-17.518,5931,72438,100364
98.87,9887,23892,1,0,0,0,834.73206,892.56287,1613.92212,1722.79358,-0.53883,-1.19791,2.32075,-8.015,-12.723,-22.855,5931,72438,100364
98.88,9888,23893,1,0,0,0,834.73206,892.56287,1613.99841,1723.02246,-0.61562,-1.45122,2.53853,-2.503,-16.135,-30.905,5916,72629,100630
98.89,9889,23894,1,0,0,0,834.73206,892.56287,1614.151,1723.09875,-0.68252,-1.74432,2.96078,5.338,-1.593,-52.255,5916,72629,100630
98.9,9890,23895,1,0,0,0,834.73206,893.47839,1614.68506,1723.17505,-0.65676,-1.80328,3.11972,-0.228,5.793,-60.97,5914,72791,100829
98.91,9891,23896,1,0,0,0,834.73206,893.47839,1613.76953,1723.02246,-0.6614,-1.91937,3.12497,-8.89,13.283,-61.618,5914,72791,100829
98.92,9892,23897,1,0,0,0,834.73206,893.47839,1614.151,1723.02246,-0.67824,-1.99994,3.04465,-17.133,19.163,-56.105,5917,72846,100880
98.93,9893,23898,1,0,0,0,834.73206,893.47839,1614.45618,1722.79358,-0.62856,-1.90997,2.84835,-22.225,24.448,-47.67,5917,72846,100880
98.94,9894,23899,1,0,0,0,834.73206,893.47839,1613.69324,1722.79358,-0.44557,-1.56987,2.43416,-19.95,29.803,-19.058,5920,72819,100819
98.95,9895,23900,1,0,0,0,835.03723,893.47839,1613.61694,1722.4884,-0.33741,-1.37077,2.26826,-19.163,25.515,-1.383,5920,72819,100819
98.96,9896,23901,1,0,0,0,835.03723,893.47839,1613.69324,1722.33582,-0.22681,-1.10782,2.06464,-16.66,17.693,13.003,5926,72734,100684
98.97,9897,23902,1,0,0,0,835.03723,893.47839,1613.31177,1722.10693,-0.13111,-0.84402,1.79339,-11.358,7.473,22.785,5926,72734,100684
98.98,9898,23903,1,0,0,0,835.03723,893.47839,1613.23547,1721.80176,-0.05457,-0.62062,1.49126,-6.895,-6.458,29.68,5934,72588,100480
98.99,9899,23904,1,0,0,0,835.03723,893.47839,1613.31177,1721.57288,0.05652,-0.21387,0.8771,0.525,-40.355,38.185,5934,72588,100480
99.0,9900,23905,1,0,0,0,835.03723,892.63916,1612.9303,1721.2677,0.08362,-0.03162,0.61257,5.39,-56.368,40.425,5943,72407,100244
99.01,9901,23906,1,0,0,0,835.03723,892.63916,1612.62512,1721.42029,0.09937,0.07385,0.35853,12.338,-69.773,44.135,5943,72407,100244
99.02,9902,23907,1,0,0,0,835.03723,892.63916,1613.08289,1721.2677,0.10523,0.13123,0.14331,15.558,-79.608,48.02,5967,72317,100172
99.03,9903,23908,1,0,0,0,835.03723,892.63916,1612.854,1721.19141,0.11255,0.16395,-0.06091,15.628,-85.155,50.628,5967,72317,100172
99.04,9904,23909,1,0,0,0,835.03723,892.63916,1613.00659,1721.19141,0.11426,0.20777,-0.38734,22.138,-82.898,51.275,5988,72280,100169
99.05,9905,23910,1,0,0,0,834.73206,892.63916,1613.23547,1721.03882,0.10437,0.23328,-0.48524,25.025,-76.51,47.688,5988,72280,100169
99.06,9906,23911,1,0,0,0,834.73206,892.63916,1612.854,1721.34399,0.08631,0.24512,-0.5558,22.4,-67.393,41.58,5996,72279,100202
99.07,9907,23912,1,0,0,0,834.73206,892.63916,1612.9303,1721.34399,0.05274,0.22645,-0.60671,14.49,-55.86,34.108,5996,72279,100202
99.08,9908,23913,1,0,0,0,834.73206,892.63916,1613.38806,1721.2677,0.00781,0.18531,-0.64309,3.973,-42.455,26.093,6002,72270,100205
99.09,9909,23914,1,0,0,0,834.73206,892.63916,1612.854,1721.19141,-0.05725,0.08313,-0.68593,-4.41,-29.085,10.938,6002,72270,100205
99.1,9910,23915,1,0,0,0,834.73206,892.56287,1613.00659,1721.19141,-0.10791,0.05786,-0.67861,-4.673,-1.418,4.358,6002,72247,100174
99.11,9911,23916,1,0,0,0,834.73206,892.56287,1612.9303,1721.11511,-0.16004,0.05176,-0.65627,-2.083,12.968,-2.31,6002,72247,100174
99.12,9912,23917,1,0,0,0,834.73206,892.56287,1612.854,1721.19141,-0.20411,0.02637,-0.60976,2.083,25.515,-8.768,6005,72231,100166
99.13,9913,23918,1,0,0,0,834.73206,892.56287,1612.854,1721.19141,-0.2356,-0.0033,-0.54335,7.018,36.015,-13.79,6005,72231,100166
99.14,9914,23919,1,0,0,0,834.73206,892.56287,1613.31177,1721.19141,-0.25147,-0.03052,-0.45961,12.74,45.518,-18.2,6005,72223,100151
99.15,9915,23920,1,0,0,0,834.50317,892.56287,1612.77771,1721.19141,-0.26295,-0.05628,-0.28578,23.503,61.18,-23.783,6005,72223,100151
99.16,9916,23921,1,0,0,0,834.50317,892.56287,1612.77771,1720.96252,-0.26612,-0.04883,-0.19275,27.248,66.973,-24.063,6002,72207,100126
99.17,9917,23922,1,0,0,0,834.50317,892.56287,1613.00659,1720.96252,-0.2616,-0.04248,-0.09717,28.298,70.735,-23.065,6002,72207,100126
99.18,9918,23923,1,0,0,0,834.50317,892.56287,1612.77771,1720.96252,-0.25245,-0.03894,-0.00293,26.005,73.203,-20.318,6002,72207,100126
99.19,9919,23924,1,0,0,0,834.50317,892.56287,1612.77771,1721.03882,-0.23499,-0.06079,0.08179,22.698,74.533,-17.413,5999,72189,100085
99.2,9920,23925,1,0,0,0,834.50317,892.56287,1613.08289,1721.19141,-0.22681,-0.10291,0.35084,14.193,75.723,-11.69,5998,72175,100049
99.21,9921,23926,1,0,0,0,834.50317,892.56287,1612.70142,1721.11511,-0.22352,-0.12854,0.51881,10.325,75.233,-10.168,5998,72175,100049
99.22,9922,23927,1,0,0,0,834.50317,892.56287,1613.08289,1721.19141,-0.22571,-0.16663,0.74306,6.003,73.675,-9.415,5998,72175,100049
99.23,9923,23928,1,0,0,0,834.50317,892.56287,1613.76953,1721.49658,-0.22169,-0.21461,1.00491,1.593,70.245,-8.908,5988,72188,100064
99.24,9924,23929,1,0,0,0,834.50317,892.56287,1613.08289,1721.64917,-0.22547,-0.29652,1.30973,-2.975,64.61,-7.77,5988,72188,100064
99.25,9925,23930,1,0,0,0,834.80835,892.56287,1613.23547,1721.72546,-0.30921,-0.53224,1.83013,-17.553,49.473,-5.478,5970,72233,100117
99.26,9926,23931,1,0,0,0,834.80835,892.56287,1613.46436,1721.87805,-0.38807,-0.67751,2.03546,-25.83,40.198,-7.91,5970,72233,100117
99.27,9927,23932,1,0,0,0,834.80835,892.56287,1613.38806,1722.03064,-0.47938,-0.8572,2.22468,-31.728,30.923,-12.775,5951,72293,100196
99.28,9928,23933,1,0,0,0,834.80835,892.56287,1613.46436,1722.25952,-0.58547,-1.07767,2.41829,-33.093,23.485,-19.6,5951,72293,100196
99.29,9929,23934,1,0,0,0,834.80835,892.56287,1614.151,1722.4884,-0.68899,-1.32365,2.6689,-30.975,19.215,-26.933,5931,72395,100326
99.3,9930,23935,1,0,0,0,834.80835,893.09692,1614.151,1722.4884,-0.89309,-1.81841,3.20444,-20.51,19.88,-42.385,5913,72550,100531
99.31,9931,23936,1,0,0,0,834.80835,893.09692,1613.92212,1722.64099,-0.90408,-1.9295,3.36265,-15.47,20.79,-45.728,5913,72550,100531
99.32,9932,23937,1,0,0,0,834.80835,893.09692,1614.151,1722.64099,-0.87796,-1.94574,3.33921,-10.255,23.258,-44.293,5913,72550,100531
99.33,9933,23938,1,0,0,0,834.80835,893.09692,1613.76953,1722.71729,-0.79922,-1.89105,3.21287,-10.973,24.115,-38.063,5910,72674,100686
99.34,9934,23939,1,0,0,0,834.80835,893.09692,1613.69324,1722.4884,-0.70266,-1.79241,3.04489,-14.683,22.663,-25.253,5910,72674,100686
99.35,9935,23940,1,0,0,0,835.11353,893.09692,1613.92212,1722.41211,-0.5038,-1.48881,2.66182,-17.868,13.195,6.703,5918,72702,100698
99.36,9936,23941,1,0,0,0,835.11353,893.09692,1613.38806,1722.25952,-0.41542,-1.24296,2.42866,-17.99,5.618,21.403,5918,72702,100698
99.37,9937,23942,1,0,0,0,835.11353,893.09692,1613.69324,1722.10693,-0.31422,-0.98196,2.13642,-16.818,-6.3,32.393,5920,72666,100617
99.38,9938,23943,1,0,0,0,835.11353,893.09692,1613.99841,1721.95435,-0.20154,-0.77871,1.83123,-13.843,-22.418,40.705,5920,72666,100617
99.39,9939,23944,1,0,0,0,835.11353,893.09692,1613.15918,1721.80176,-0.09815,-0.59413,1.51347,-10.378,-40.075,46.76,5924,72559,100459
99.4,9940,23945,1,0,0,0,835.11353,892.79175,1613.15918,1721.57288,0.06348,-0.1742,0.89615,4.147,-73.028,53.27,5932,72400,100245
99.41,9941,23946,1,0,0,0,835.11353,892.79175,1613.23547,1721.42029,0.099,0.00916,0.59731,11.428,-87.343,57.663,5932,72400,100245
99.42,9942,23947,1,0,0,0,835.11353,892.79175,1613.08289,1721.19141,0.11963,0.13074,0.31056,16.52,-98.928,62.248,5932,72400,100245
99.43,9943,23948,1,0,0,0,835.11353,892.79175,1613.00659,1721.19141,0.11499,0.19678,0.07117,16.923,-106.348,65.8,5943,72285,100112
99.44,9944,23949,1,0,0,0,835.11353,892.79175,1613.69324,1721.2677,0.09424,0.24085,-0.14344,12.215,-109.025,68.18,5943,72285,100112
99.45,9945,23950,1,0,0,0,834.88464,892.79175,1613.23547,1721.2677,0.0492,0.27674,-0.42201,9.555,-103.023,68.618,5963,72247,100107
99.46,9946,23951,1,0,0,0,834.88464,892.79175,1613.08289,1721.34399,0.0354,0.29505,-0.49037,7.613,-96.075,64.225,5963,72247,100107
99.47,9947,23952,1,0,0,0,834.88464,892.79175,1613.61694,1721.42029,0.01013,0.30421,-0.53151,3.063,-86.503,57.155,5971,72242,100141
99.48,9948,23953,1,0,0,0,834.88464,892.79175,1613.23547,1721.49658,-0.01392,0.26795,-0.58071,-2.625,-76.353,48.493,5971,72242,100141
99.49,9949,23954,1,0,0,0,834.88464,892.79175,1613.38806,1721.34399,-0.03125,0.20447,-0.63698,-8.47,-65.993,39.603,5976,72252,100179
99.5,9950,23955,1,0,0,0,834.88464,892.48657,1613.54065,1721.19141,-0.04651,0.11634,-0.70779,-11.585,-42.84,22.12,5974,72240,100158
99.51,9951,23956,1,0,0,0,834.88464,892.48657,1612.9303,1721.34399,-0.07569,0.1073,-0.70083,-8.75,-30.555,13.563,5974,72240,100158
99.52,9952,23957,1,0,0,0,834.88464,892.48657,1613.31177,1721.49658,-0.11817,0.09668,-0.70656,-5.145,-18.025,6.37,5974,72240,100158
99.53,9953,23958,1,0,0,0,834.88464,892.48657,1613.69324,1721.34399,-0.16712,0.07349,-0.67055,-2.94,-5.74,0.298,5976,72228,100137
99.54,9954,23959,1,0,0,0,834.88464,892.48657,1613.08289,1721.49658,-0.21509,0.03345,-0.61464,-3.238,5.88,-5.513,5976,72228,100137
99.55,9955,23960,1,0,0,0,834.73206,892.48657,1613.23547,1721.42029,-0.27992,-0.00525,-0.48317,-6.23,27.685,-16.468,5971,72221,100130
99.56,9956,23961,1,0,0,0,834.73206,892.48657,1613.31177,1721.42029,-0.27992,-0.00525,-0.48317,-6.23,27.685,-16.468,5971,72221,100130
99.57,9957,23962,1,0,0,0,834.73206,892.48657,1613.08289,1721.42029,-0.29994,-0.04956,-0.31361,-9.888,43.19,-22.085,5967,72209,100106
