Time(s),SampleIndex,Seq,ValidFlag,InterpFlag,GapLen,MissingBefore,Uc1(mV),Uc2(mV),Ut1(mV),Ut2(mV),AccX(g),AccY(g),AccZ(g),GyroX(dps),GyroY(dps),GyroZ(dps),PPG_Green,PPG_Red,PPG_IR
151.91,15191,25033,1,0,0,0,840.5304,899.58191,1624.75586,1735.38208,-0.04273,0.04773,0.99197,-1.803,0.455,-0.123,5863,68581,99951
151.92,15192,25034,1,0,0,0,840.5304,899.58191,1624.75586,1735.45837,-0.0437,0.04761,0.99393,-1.645,0.543,0.035,5863,68581,99951
151.93,15193,25035,1,0,0,0,840.5304,899.6582,1625.06104,1735.45837,-0.04956,0.04846,0.99832,-1.558,0.648,-0.193,5866,68582,99961
151.94,15194,25036,1,0,0,0,840.5304,899.6582,1624.67957,1735.38208,-0.04956,0.04846,0.99832,-1.593,0.648,-0.193,5866,68582,99961
151.95,15195,25037,1,0,0,0,840.5304,899.6582,1624.98474,1735.38208,-0.04517,0.04846,0.99405,-1.628,0.473,-0.49,5870,68589,99971
151.96,15196,25038,1,0,0,0,840.5304,899.6582,1625.13733,1735.45837,-0.04395,0.04944,0.99576,-1.943,0.368,-0.385,5870,68589,99971
151.97,15197,25039,1,0,0,0,840.5304,899.6582,1624.90845,1735.38208,-0.04431,0.04773,0.99075,-1.995,0.368,-0.193,5873,68587,99983
151.98,15198,25040,1,0,0,0,840.68298,899.6582,1624.98474,1735.45837,-0.04443,0.04883,0.99222,-2.188,0.473,-0.07,5873,68587,99983
151.99,15199,25041,1,0,0,0,840.68298,899.6582,1625.28992,1735.30579,-0.04297,0.04834,0.99161,-2.188,0.63,0.053,5880,68588,99988
152.0,15200,25042,1,0,0,0,840.68298,899.6582,1624.90845,1735.38208,-0.04553,0.04566,0.99966,-2.363,0.823,-0.018,5880,68588,99988
152.01,15201,25043,1,0,0,0,840.68298,899.6582,1625.06104,1735.53467,-0.04859,0.04407,1.00308,-2.135,0.823,-0.175,5882,68594,100002
152.02,15202,25044,1,0,0,0,840.68298,899.6582,1625.28992,1735.53467,-0.05054,0.04297,1.00211,-1.995,0.613,-0.28,5882,68594,100002
152.03,15203,25045,1,0,0,0,840.68298,899.6582,1624.98474,1735.53467,-0.05017,0.04016,0.99661,-1.908,0.473,-0.158,5888,68601,100004
152.04,15204,25046,1,0,0,0,840.68298,899.6582,1624.67957,1735.30579,-0.047,0.04089,0.99014,-1.505,0.263,-0.28,5888,68601,100004
152.05,15205,25047,1,0,0,0,840.68298,899.6582,1625.13733,1735.30579,-0.04297,0.04541,0.99075,-1.313,0.298,-0.14,5885,68590,99975
152.06,15206,25048,1,0,0,0,840.68298,899.6582,1624.98474,1735.38208,-0.04529,0.04846,0.99564,-1.348,0.315,-0.333,5885,68590,99975
152.07,15207,25049,1,0,0,0,840.68298,899.6582,1624.90845,1735.38208,-0.04419,0.04871,0.99771,-1.383,0.438,-0.245,5874,68583,99937
152.08,15208,25050,1,0,0,0,840.68298,899.6582,1625.06104,1735.22949,-0.04443,0.0492,0.99686,-1.383,0.455,-0.193,5874,68583,99937
152.09,15209,25051,1,0,0,0,840.68298,899.6582,1624.90845,1735.38208,-0.04419,0.05017,0.99759,-1.348,0.403,-0.193,5858,68569,99895
152.1,15210,25052,1,0,0,0,840.68298,899.6582,1624.98474,1735.45837,-0.04468,0.04846,0.99515,-1.645,0.543,-0.105,5858,68569,99895
152.11,15211,25053,1,0,0,0,840.68298,899.6582,1625.21362,1735.76355,-0.04529,0.04334,0.9938,-1.89,0.578,0.0,5846,68564,99869
152.12,15212,25054,1,0,0,0,840.68298,899.6582,1624.98474,1735.45837,-0.04541,0.04297,0.99515,-1.873,0.525,-0.105,5846,68564,99869
152.13,15213,25055,1,0,0,0,840.68298,899.7345,1624.98474,1735.38208,-0.04541,0.04346,0.99673,-1.628,0.49,-0.175,5836,68564,99854
152.14,15214,25056,1,0,0,0,840.68298,899.7345,1624.75586,1735.53467,-0.0448,0.0437,0.99344,-1.295,0.368,-0.193,5836,68564,99854
152.15,15215,25057,1,0,0,0,840.68298,899.7345,1624.98474,1735.45837,-0.0481,0.0509,0.99454,-1.138,0.56,-0.21,5826,68559,99840
152.16,15216,25058,1,0,0,0,840.68298,899.7345,1624.90845,1735.61096,-0.04688,0.04981,0.99307,-1.225,0.578,-0.07,5826,68559,99840
152.17,15217,25059,1,0,0,0,840.68298,899.7345,1625.5188,1735.53467,-0.04736,0.05054,0.99393,-1.313,0.525,-0.088,5824,68556,99839
152.18,15218,25060,1,0,0,0,840.60669,899.7345,1624.98474,1735.68726,-0.04578,0.05005,0.99454,-1.4,0.49,-0.245,5824,68556,99839
152.19,15219,25061,1,0,0,0,840.60669,899.7345,1624.90845,1735.38208,-0.047,0.05127,0.99503,-1.645,0.438,-0.193,5819,68556,99833
152.2,15220,25062,1,0,0,0,840.60669,899.7345,1625.21362,1735.61096,-0.04578,0.05029,0.99344,-1.785,0.42,-0.158,5819,68556,99833
152.21,15221,25063,1,0,0,0,840.60669,899.7345,1624.98474,1735.45837,-0.04309,0.04639,0.99393,-1.978,0.508,-0.385,5816,68554,99834
152.22,15222,25064,1,0,0,0,840.60669,899.7345,1624.90845,1735.30579,-0.04419,0.04663,0.9971,-2.065,0.595,-0.368,5816,68554,99834
152.23,15223,25065,1,0,0,0,840.60669,899.7345,1624.90845,1735.38208,-0.04395,0.04749,0.9971,-2.258,0.595,-0.245,5815,68557,99844
152.24,15224,25066,1,0,0,0,840.60669,899.7345,1624.83215,1735.22949,-0.04456,0.04871,0.99734,-2.31,0.49,-0.403,5815,68557,99844
152.25,15225,25067,1,0,0,0,840.60669,899.7345,1624.98474,1735.30579,-0.04224,0.04834,0.99991,-2.223,0.525,-0.228,5815,68562,99853
152.26,15226,25068,1,0,0,0,840.60669,899.7345,1625.36621,1735.45837,-0.04077,0.04932,0.99625,-2.363,0.49,-0.21,5815,68562,99853
152.27,15227,25069,1,0,0,0,840.60669,899.7345,1625.13733,1735.38208,-0.04321,0.04871,0.99625,-1.89,0.315,0.175,5818,68570,99872
152.28,15228,25070,1,0,0,0,840.68298,899.7345,1625.06104,1735.61096,-0.04309,0.04981,0.99295,-1.54,0.438,0.123,5818,68570,99872
152.29,15229,25071,1,0,0,0,840.68298,899.7345,1625.4425,1735.38208,-0.04566,0.05176,0.99319,-1.628,0.613,0.0,5821,68575,99888
152.3,15230,25072,1,0,0,0,840.68298,899.7345,1625.13733,1735.38208,-0.04639,0.04761,0.99173,-1.943,0.508,0.088,5821,68575,99888
152.31,15231,25073,1,0,0,0,840.68298,899.7345,1625.21362,1735.38208,-0.04578,0.04114,0.99625,-2.1,0.508,-0.105,5825,68581,99895
152.32,15232,25074,1,0,0,0,840.68298,899.7345,1625.28992,1735.61096,-0.04529,0.04456,0.99734,-1.628,0.578,-0.158,5825,68581,99895
152.33,15233,25075,1,0,0,0,840.68298,899.96338,1625.13733,1735.30579,-0.04529,0.0481,0.99661,-1.47,0.508,-0.175,5830,68585,99904
152.34,15234,25076,1,0,0,0,840.68298,899.96338,1624.67957,1735.53467,-0.04517,0.04993,0.99515,-1.243,0.438,0.0,5830,68585,99904
152.35,15235,25077,1,0,0,0,840.68298,899.96338,1625.21362,1735.53467,-0.04285,0.05103,0.99429,-1.295,0.35,-0.105,5833,68580,99911
152.36,15236,25078,1,0,0,0,840.68298,899.96338,1625.06104,1735.45837,-0.04456,0.04944,0.99307,-1.488,0.438,-0.193,5833,68580,99911
152.37,15237,25079,1,0,0,0,840.68298,899.96338,1624.98474,1735.53467,-0.0448,0.05017,0.99564,-1.68,0.385,-0.053,5836,68587,99915
152.38,15238,25080,1,0,0,0,840.75928,899.96338,1625.28992,1735.45837,-0.04431,0.04859,0.99442,-1.82,0.525,-0.018,5836,68587,99915
152.39,15239,25081,1,0,0,0,840.75928,899.96338,1624.98474,1735.61096,-0.04407,0.04675,0.99551,-1.873,0.595,-0.035,5842,68583,99908
152.4,15240,25082,1,0,0,0,840.75928,899.96338,1624.90845,1735.45837,-0.04517,0.04553,0.996,-1.593,0.613,-0.123,5842,68583,99908
152.41,15241,25083,1,0,0,0,840.75928,899.96338,1625.4425,1735.38208,-0.04627,0.04602,0.99637,-1.4,0.595,0.035,5843,68580,99911
152.42,15242,25084,1,0,0,0,840.75928,899.96338,1624.98474,1735.45837,-0.047,0.0492,0.99698,-1.4,0.455,-0.175,5843,68580,99911
152.43,15243,25085,1,0,0,0,840.75928,899.81079,1625.21362,1735.45837,-0.04541,0.04798,0.99332,-1.4,0.455,-0.07,5846,68581,99918
152.44,15244,25086,1,0,0,0,840.75928,899.81079,1625.06104,1735.45837,-0.04553,0.04798,0.99588,-1.26,0.42,0.07,5846,68581,99918
152.45,15245,25087,1,0,0,0,840.75928,899.81079,1624.98474,1735.45837,-0.04419,0.04773,0.99356,-1.26,0.543,-0.07,5848,68587,99922
152.46,15246,25088,1,0,0,0,840.75928,899.81079,1625.06104,1735.53467,-0.04541,0.04968,0.99332,-1.4,0.613,-0.245,5848,68587,99922
152.47,15247,25089,1,0,0,0,840.75928,899.81079,1625.13733,1737.21313,-0.04578,0.04846,0.9921,-1.488,0.683,-0.298,5854,68585,99928
152.48,15248,25090,1,0,0,0,840.91187,899.81079,1625.21362,1735.53467,-0.04505,0.04871,0.99197,-1.575,0.63,-0.315,5854,68585,99928
152.49,15249,25091,1,0,0,0,840.91187,899.81079,1625.06104,1735.30579,-0.0437,0.04956,0.99319,-1.628,0.84,-0.088,5858,68581,99928
152.5,15250,25092,1,0,0,0,840.91187,899.81079,1625.59509,1735.38208,-0.04382,0.04883,0.99429,-1.803,0.875,-0.105,5858,68581,99928
152.51,15251,25093,1,0,0,0,840.91187,899.81079,1625.21362,1735.53467,-0.04639,0.05029,0.99783,-1.785,0.893,-0.175,5858,68582,99931
152.52,15252,25094,1,0,0,0,840.91187,899.81079,1625.21362,1735.45837,-0.0481,0.04968,1.00418,-1.785,0.525,-0.42,5858,68582,99931
152.53,15253,25095,1,0,0,0,840.91187,900.19226,1625.28992,1736.14502,-0.04517,0.04663,1.00357,-1.453,0.35,-0.28,5865,68588,99938
152.54,15254,25096,1,0,0,0,840.91187,900.19226,1624.90845,1735.30579,-0.04273,0.04712,1.0004,-1.085,0.123,-0.263,5865,68588,99938
152.55,15255,25097,1,0,0,0,840.91187,900.19226,1625.21362,1735.45837,-0.04053,0.05066,0.99405,-0.735,0.175,-0.315,5871,68587,99948
152.56,15256,25098,1,0,0,0,840.91187,900.19226,1625.21362,1735.53467,-0.04175,0.05274,0.99112,-0.893,0.263,-0.298,5871,68587,99948
152.57,15257,25099,1,0,0,0,840.91187,900.19226,1625.13733,1735.45837,-0.04627,0.04907,0.99356,-1.54,0.403,-0.07,5875,68592,99953
152.58,15258,25100,1,0,0,0,840.75928,900.19226,1625.21362,1735.30579,-0.04321,0.04736,0.99527,-1.593,0.455,-0.105,5875,68592,99953
152.59,15259,25101,1,0,0,0,840.75928,900.19226,1625.5188,1735.38208,-0.0448,0.05042,0.99649,-1.383,0.455,-0.263,5878,68595,99968
152.6,15260,25102,1,0,0,0,840.75928,900.19226,1625.13733,1735.53467,-0.04566,0.04993,0.99454,-1.4,0.63,-0.245,5878,68595,99968
152.61,15261,25103,1,0,0,0,840.75928,900.19226,1625.21362,1735.61096,-0.04602,0.05127,0.996,-1.523,0.49,-0.245,5882,68598,99977
152.62,15262,25104,1,0,0,0,840.75928,900.19226,1625.36621,1735.45837,-0.04639,0.04944,0.99271,-1.593,0.438,-0.298,5882,68598,99977
152.63,15263,25105,1,0,0,0,840.75928,899.7345,1625.21362,1735.30579,-0.04468,0.04956,0.9921,-1.523,0.56,-0.228,5886,68601,99985
152.64,15264,25106,1,0,0,0,840.75928,899.7345,1624.90845,1735.53467,-0.04468,0.04932,0.99405,-1.418,0.56,-0.14,5886,68601,99985
152.65,15265,25107,1,0,0,0,840.75928,899.7345,1625.21362,1735.45837,-0.04712,0.0509,0.99564,-1.628,0.508,-0.228,5890,68601,99994
152.66,15266,25108,1,0,0,0,840.75928,899.7345,1625.06104,1735.68726,-0.04736,0.05066,0.9982,-1.785,0.56,-0.403,5890,68601,99994
152.67,15267,25109,1,0,0,0,840.75928,899.7345,1625.06104,1735.91614,-0.04614,0.04798,0.99808,-1.715,0.56,-0.56,5897,68605,100000
152.68,15268,25110,1,0,0,0,840.91187,899.7345,1625.5188,1735.83984,-0.04382,0.05017,0.99283,-1.313,0.508,-0.788,5897,68605,100000
152.69,15269,25111,1,0,0,0,840.91187,899.7345,1624.98474,1735.83984,-0.04334,0.05481,0.9921,-1.523,0.403,-0.543,5901,68606,100008
152.7,15270,25112,1,0,0,0,840.91187,899.7345,1625.06104,1735.76355,-0.04187,0.05689,0.99124,-1.978,0.42,-0.35,5901,68606,100008
152.71,15271,25113,1,0,0,0,840.91187,899.7345,1625.36621,1735.53467,-0.04016,0.05322,0.9921,-2.415,0.508,-0.035,5903,68608,100017
152.72,15272,25114,1,0,0,0,840.91187,899.7345,1625.21362,1735.53467,-0.0398,0.04956,0.99258,-2.538,0.63,-0.175,5903,68608,100017
152.73,15273,25115,1,0,0,0,840.91187,899.81079,1625.13733,1735.45837,-0.04614,0.04993,1.00101,-1.803,0.928,-0.245,5906,68609,100030
152.74,15274,25116,1,0,0,0,840.91187,899.81079,1625.13733,1735.22949,-0.05066,0.04968,1.00027,-1.803,0.7,-0.263,5906,68609,100030
152.75,15275,25117,1,0,0,0,840.91187,899.81079,1625.21362,1735.38208,-0.05066,0.04663,0.99722,-2.118,0.525,-0.07,5912,68609,100019
152.76,15276,25118,1,0,0,0,840.91187,899.81079,1625.21362,1735.38208,-0.047,0.04468,0.99271,-2.135,0.333,-0.228,5912,68609,100019
152.77,15277,25119,1,0,0,0,840.91187,899.81079,1625.67139,1735.30579,-0.04407,0.04224,0.9888,-2.205,0.333,-0.368,5902,68601,99983
152.78,15278,25120,1,0,0,0,840.75928,899.81079,1625.21362,1735.68726,-0.04382,0.04675,0.99271,-1.89,0.438,-0.333,5902,68601,99983
152.79,15279,25121,1,0,0,0,840.75928,899.81079,1625.21362,1735.61096,-0.04419,0.04761,0.996,-1.663,0.56,-0.42,5892,68591,99941
152.8,15280,25122,1,0,0,0,840.75928,899.81079,1625.4425,1735.53467,-0.04541,0.05103,0.99808,-1.558,0.648,-0.42,5892,68591,99941
152.81,15281,25123,1,0,0,0,840.75928,899.81079,1625.28992,1735.45837,-0.04529,0.05115,0.99734,-1.523,0.665,-0.578,5877,68583,99898
152.82,15282,25124,1,0,0,0,840.75928,899.81079,1625.36621,1735.45837,-0.04566,0.04932,0.99576,-1.733,0.683,-0.35,5877,68583,99898
152.83,15283,25125,1,0,0,0,840.75928,899.88708,1625.28992,1735.45837,-0.04639,0.04736,0.9982,-1.733,0.595,-0.438,5863,68572,99867
152.84,15284,25126,1,0,0,0,840.75928,899.88708,1625.06104,1735.45837,-0.04749,0.047,0.99747,-1.663,0.543,-0.455,5863,68572,99867
152.85,15285,25127,1,0,0,0,840.75928,899.88708,1625.28992,1735.45837,-0.04651,0.04736,0.99698,-1.295,0.525,-0.35,5850,68565,99848
152.86,15286,25128,1,0,0,0,840.75928,899.88708,1625.82397,1735.53467,-0.04505,0.04968,0.99258,-0.945,0.403,-0.613,5850,68565,99848
152.87,15287,25129,1,0,0,0,840.75928,899.88708,1625.21362,1735.91614,-0.0448,0.05115,0.99393,-0.84,0.333,-0.63,5844,68560,99834
152.88,15288,25130,1,0,0,0,840.68298,899.88708,1625.36621,1735.45837,-0.04431,0.0509,0.99698,-1.26,0.245,-0.473,5844,68560,99834
152.89,15289,25131,1,0,0,0,840.68298,899.88708,1625.36621,1735.53467,-0.0448,0.04944,0.99612,-1.155,0.28,-0.35,5836,68560,99824
152.9,15290,25132,1,0,0,0,840.68298,899.88708,1625.21362,1735.61096,-0.04395,0.05054,0.99551,-1.365,0.385,-0.543,5836,68560,99824
152.91,15291,25133,1,0,0,0,840.68298,899.88708,1625.21362,1735.53467,-0.04224,0.0509,0.99197,-1.313,0.333,-0.525,5831,68558,99819
152.92,15292,25134,1,0,0,0,840.68298,899.88708,1625.21362,1735.61096,-0.04395,0.04993,0.99246,-1.575,0.543,-0.56,5831,68558,99819
152.93,15293,25135,1,0,0,0,840.68298,899.58191,1625.4425,1735.61096,-0.0448,0.05054,0.99454,-1.75,0.683,-0.613,5829,68554,99820
152.94,15294,25136,1,0,0,0,840.68298,899.58191,1624.90845,1735.53467,-0.04468,0.05054,0.99564,-1.645,0.508,-0.578,5829,68554,99820
152.95,15295,25137,1,0,0,0,840.68298,899.58191,1625.5188,1735.68726,-0.04443,0.05213,0.996,-1.488,0.473,-0.56,5826,68555,99817
152.96,15296,25138,1,0,0,0,840.68298,899.58191,1625.36621,1735.53467,-0.04358,0.05249,0.9949,-1.435,0.543,-0.543,5826,68555,99817
152.97,15297,25139,1,0,0,0,840.68298,899.58191,1625.28992,1735.53467,-0.04321,0.05322,0.996,-1.505,0.403,-0.35,5826,68557,99822
152.98,15298,25140,1,0,0,0,840.91187,899.58191,1625.5188,1735.53467,-0.04517,0.05213,0.99722,-1.435,0.525,-0.42,5826,68557,99822
152.99,15299,25141,1,0,0,0,840.91187,899.58191,1625.28992,1735.61096,-0.04395,0.05225,0.99722,-0.998,0.403,-0.228,5826,68557,99827
153.0,15300,25142,1,0,0,0,840.91187,899.58191,1625.28992,1735.61096,-0.04505,0.05481,0.99783,-0.858,0.385,-0.28,5826,68557,99827
153.01,15301,25143,1,0,0,0,840.91187,899.58191,1625.59509,1735.76355,-0.04358,0.05237,0.99393,-1.085,0.368,-0.228,5829,68560,99838
153.02,15302,25144,1,0,0,0,840.91187,899.58191,1625.28992,1736.06873,-0.04492,0.05152,0.99442,-1.348,0.315,-0.28,5829,68560,99838
153.03,15303,25145,1,0,0,0,840.91187,899.81079,1625.36621,1735.61096,-0.04566,0.04859,0.99295,-1.383,0.42,-0.193,5830,68558,99843
153.04,15304,25146,1,0,0,0,840.91187,899.81079,1625.4425,1735.53467,-0.04517,0.04883,0.99429,-1.278,0.403,-0.315,5830,68558,99843
153.05,15305,25147,1,0,0,0,840.91187,899.81079,1625.36621,1735.45837,-0.04688,0.05066,0.99564,-1.103,0.438,-0.368,5835,68565,99847
153.06,15306,25148,1,0,0,0,840.91187,899.81079,1625.36621,1735.53467,-0.04566,0.05249,0.99661,-0.98,0.438,-0.35,5835,68565,99847
153.07,15307,25149,1,0,0,0,840.91187,899.81079,1625.67139,1735.53467,-0.04419,0.05457,0.99454,-1.085,0.438,-0.228,5839,68570,99857
153.08,15308,25150,1,0,0,0,840.83557,899.81079,1625.4425,1735.45837,-0.04199,0.05261,0.99161,-1.33,0.473,0.0,5839,68570,99857
153.09,15309,25151,1,0,0,0,840.83557,899.81079,1625.28992,1735.76355,-0.04382,0.05347,0.9938,-1.33,0.473,-0.105,5842,68572,99855
153.1,15310,25152,1,0,0,0,840.83557,899.81079,1625.4425,1735.45837,-0.04505,0.05347,0.99576,-1.523,0.508,-0.315,5842,68572,99855
153.11,15311,25153,1,0,0,0,840.83557,899.81079,1625.4425,1735.76355,-0.04505,0.05481,0.99637,-1.383,0.56,-0.508,5844,68568,99859
153.12,15312,25154,1,0,0,0,840.83557,899.81079,1625.36621,1736.06873,-0.04517,0.05347,0.99625,-1.418,0.42,-0.298,5844,68568,99859
153.13,15313,25155,1,0,0,0,840.83557,899.7345,1625.5188,1735.38208,-0.04468,0.0531,0.99625,-1.505,0.368,-0.245,5843,68571,99867
153.14,15314,25156,1,0,0,0,840.83557,899.7345,1625.13733,1735.53467,-0.04382,0.05188,0.99588,-1.575,0.315,-0.14,5843,68571,99867
153.15,15315,25157,1,0,0,0,840.83557,899.7345,1625.4425,1735.61096,-0.0459,0.05066,0.99405,-1.383,0.42,0.035,5847,68571,99872
153.16,15316,25158,1,0,0,0,840.83557,899.7345,1625.4425,1735.68726,-0.04358,0.05286,0.99087,-1.243,0.385,-0.193,5847,68571,99872
153.17,15317,25159,1,0,0,0,840.83557,899.7345,1625.36621,1735.61096,-0.04321,0.05445,0.99222,-1.138,0.35,-0.263,5854,68571,99874
153.18,15318,25160,1,0,0,0,840.83557,899.7345,1625.4425,1735.61096,-0.04492,0.0531,0.99454,-1.593,0.333,-0.175,5854,68571,99874
153.19,15319,25161,1,0,0,0,840.83557,899.7345,1625.74768,1735.68726,-0.04639,0.05152,0.99747,-1.715,0.508,-0.298,5855,68575,99882
153.2,15320,25162,1,0,0,0,840.83557,899.7345,1625.4425,1735.61096,-0.04395,0.05286,0.99368,-1.575,0.368,-0.228,5855,68575,99882
153.21,15321,25163,1,0,0,0,840.83557,899.7345,1625.4425,1735.61096,-0.04358,0.05213,0.991,-1.593,0.473,-0.298,5859,68580,99892
153.22,15322,25164,1,0,0,0,840.83557,899.7345,1625.67139,1735.53467,-0.04358,0.05237,0.99307,-1.663,0.508,-0.07,5859,68580,99892
153.23,15323,25165,1,0,0,0,840.83557,899.96338,1625.4425,1735.68726,-0.0437,0.05359,0.99405,-1.54,0.683,-0.315,5862,68581,99899
153.24,15324,25166,1,0,0,0,840.83557,899.96338,1625.13733,1735.45837,-0.04529,0.05591,0.99539,-1.523,0.7,-0.228,5862,68581,99899
153.25,15325,25167,1,0,0,0,840.83557,899.96338,1625.5188,1735.53467,-0.04443,0.05518,0.99881,-1.645,0.543,-0.193,5868,68582,99906
153.26,15326,25168,1,0,0,0,840.83557,899.96338,1625.4425,1735.38208,-0.04273,0.05567,0.99808,-1.645,0.438,-0.175,5868,68582,99906
153.27,15327,25169,1,0,0,0,840.83557,899.96338,1625.5188,1735.38208,-0.04468,0.05445,0.99796,-1.645,0.49,-0.263,5871,68586,99916
153.28,15328,25170,1,0,0,0,841.06445,899.96338,1625.59509,1735.61096,-0.04309,0.05139,0.9921,-1.698,0.42,-0.263,5871,68586,99916
153.29,15329,25171,1,0,0,0,841.06445,899.96338,1625.4425,1735.45837,-0.0448,0.05139,0.99161,-1.645,0.385,-0.263,5871,68586,99916
153.3,15330,25172,1,0,0,0,841.06445,899.96338,1625.59509,1735.61096,-0.04517,0.05286,0.99405,-1.715,0.595,-0.333,5876,68585,99922
153.31,15331,25173,1,0,0,0,841.06445,899.96338,1626.05286,1735.53467,-0.04651,0.05213,0.99564,-1.663,0.788,-0.263,5876,68585,99922
153.32,15332,25174,1,0,0,0,841.06445,899.96338,1625.59509,1735.53467,-0.04602,0.05322,0.99686,-1.61,0.613,-0.368,5877,68587,99931
153.33,15333,25175,1,0,0,0,841.06445,899.96338,1625.59509,1735.83984,-0.04431,0.05408,0.99588,-1.383,0.385,-0.298,5882,68591,99943
153.34,15334,25176,1,0,0,0,841.06445,899.96338,1625.4425,1735.83984,-0.04382,0.05664,0.99332,-1.54,0.35,-0.21,5882,68591,99943
153.35,15335,25177,1,0,0,0,841.06445,899.96338,1625.5188,1735.76355,-0.04175,0.05591,0.99173,-1.61,0.245,-0.298,5882,68591,99943
153.36,15336,25178,1,0,0,0,841.06445,899.96338,1625.4425,1735.68726,-0.0426,0.05493,0.99356,-2.118,0.42,-0.35,5888,68590,99942
153.37,15337,25179,1,0,0,0,841.06445,899.96338,1626.51062,1735.99243,-0.04297,0.05371,0.99661,-2.17,0.49,-0.403,5888,68590,99942
153.38,15338,25180,1,0,0,0,840.75928,899.96338,1625.67139,1735.76355,-0.04212,0.05103,0.99588,-2.258,0.683,-0.368,5889,68592,99951
153.39,15339,25181,1,0,0,0,840.75928,899.96338,1625.28992,1735.91614,-0.04212,0.0542,0.99612,-2.013,0.543,-0.175,5889,68592,99951
153.4,15340,25182,1,0,0,0,840.75928,899.96338,1625.67139,1735.68726,-0.04089,0.05554,0.99564,-2.013,0.455,-0.158,5892,68594,99961
153.41,15341,25183,1,0,0,0,840.75928,899.96338,1625.4425,1735.68726,-0.04407,0.05445,0.99234,-1.908,0.665,-0.14,5892,68594,99961
153.42,15342,25184,1,0,0,0,840.75928,899.96338,1625.4425,1735.61096,-0.04505,0.05457,0.99588,-2.153,0.718,-0.175,5898,68595,99962
153.43,15343,25185,1,0,0,0,840.75928,899.7345,1625.67139,1735.76355,-0.0448,0.05188,0.99332,-2.188,0.613,-0.105,5902,68600,99975
153.44,15344,25186,1,0,0,0,840.75928,899.7345,1625.28992,1735.61096,-0.04724,0.04981,0.99344,-2.048,0.665,-0.298,5902,68600,99975
153.45,15345,25187,1,0,0,0,840.75928,899.7345,1625.5188,1735.61096,-0.04736,0.05005,0.99478,-1.995,0.735,-0.158,5902,68600,99975
153.46,15346,25188,1,0,0,0,840.75928,899.7345,1625.59509,1735.83984,-0.04663,0.0553,0.99686,-1.698,0.578,-0.21,5906,68601,99984
153.47,15347,25189,1,0,0,0,840.75928,899.7345,1625.5188,1735.61096,-0.04761,0.05408,0.99405,-2.1,0.718,-0.35,5906,68601,99984
153.48,15348,25190,1,0,0,0,840.91187,899.7345,1625.59509,1735.83984,-0.0459,0.05164,0.99442,-2.38,0.683,-0.245,5908,68605,99992
153.49,15349,25191,1,0,0,0,840.91187,899.7345,1625.74768,1736.14502,-0.04382,0.0481,0.99344,-2.135,0.613,-0.35,5908,68605,99992
153.5,15350,25192,1,0,0,0,840.91187,899.7345,1625.82397,1735.61096,-0.0448,0.05103,0.99197,-1.803,0.525,-0.368,5914,68605,99993
153.51,15351,25193,1,0,0,0,840.91187,899.7345,1625.59509,1735.68726,-0.03967,0.06128,0.99136,-2.048,0.49,-0.263,5914,68605,99993
153.52,15352,25194,1,0,0,0,840.91187,899.7345,1626.28174,1735.53467,-0.03943,0.06006,0.99234,-2.555,0.665,0.018,5918,68604,99996
153.53,15353,25195,1,0,0,0,840.91187,899.88708,1625.67139,1735.99243,-0.03784,0.05615,0.99246,-3.028,0.7,0.0,5919,68600,100002
153.54,15354,25196,1,0,0,0,840.91187,899.88708,1625.36621,1735.68726,-0.03919,0.05432,0.99405,-2.975,0.77,0.018,5919,68600,100002
153.55,15355,25197,1,0,0,0,840.91187,899.88708,1625.82397,1735.76355,-0.04297,0.05481,0.99857,-2.748,0.875,-0.035,5919,68600,100002
153.56,15356,25198,1,0,0,0,840.91187,899.88708,1625.67139,1735.76355,-0.04981,0.05249,0.99991,-2.818,0.788,-0.053,5925,68609,100016
153.57,15357,25199,1,0,0,0,840.91187,899.88708,1625.59509,1735.76355,-0.04712,0.04431,0.99686,-2.923,0.578,0.14,5925,68609,100016
153.58,15358,25200,1,0,0,0,840.98816,899.88708,1625.74768,1735.68726,-0.04334,0.04285,0.99258,-2.8,0.508,0.053,5925,68606,99997
153.59,15359,25201,1,0,0,0,840.98816,899.88708,1625.28992,1735.61096,-0.04382,0.04468,0.99405,-2.555,0.543,0.053,5925,68606,99997
153.6,15360,25202,1,0,0,0,840.98816,899.88708,1625.74768,1736.14502,-0.04419,0.0481,0.99295,-2.188,0.578,0.0,5919,68595,99947
153.61,15361,25203,1,0,0,0,840.98816,899.88708,1626.28174,1735.61096,-0.0448,0.05274,0.99466,-1.908,0.49,-0.035,5919,68595,99947
153.62,15362,25204,1,0,0,0,840.98816,899.88708,1625.59509,1735.91614,-0.04663,0.0553,0.99551,-1.785,0.63,0.105,5901,68584,99900
153.63,15363,25205,1,0,0,0,840.98816,900.03967,1625.67139,1735.99243,-0.047,0.05493,0.99503,-2.03,0.718,0.123,5885,68575,99867
153.64,15364,25206,1,0,0,0,840.98816,900.03967,1625.59509,1736.06873,-0.04798,0.05176,0.99356,-2.258,0.735,-0.193,5885,68575,99867
153.65,15365,25207,1,0,0,0,840.98816,900.03967,1625.59509,1735.99243,-0.04785,0.04871,0.99539,-2.38,0.718,-0.245,5885,68575,99867
