case_name,trial_idx,mode,hr_range_rest_bpm,slew_limit_rest_bpm,slew_step_rest_bpm,smooth_win_len,time_bias_s,objective,rest_all_mae,pre_rest_mae,post_rest_mae,pure_fft_rest_all_mae,pure_fft_pre_rest_mae,pure_fft_post_rest_mae,n_rest_all,n_pre_rest,n_post_rest,passed
multi_tiaosheng6,72,post_recovery_blend,60.0,8.0,12.0,41,2.5,1.8133302151040986,1.2105978495160568,0.34127232222561193,1.8133302151040986,1.2105978495160568,0.34127232222561193,1.8133302151040986,127,52,75,False
multi_tiaosheng6,73,post_recovery_blend,70.0,5.0,8.0,41,2.0,1.7354891895721312,1.1654822709538717,0.34335690756215054,1.7354891895721312,1.1654822709538717,0.34335690756215054,1.7354891895721312,127,52,75,False
multi_tiaosheng6,74,post_recovery_blend,70.0,5.0,12.0,41,2.5,1.821034936774363,1.215147881998496,0.34127232222561193,1.821034936774363,1.215147881998496,0.34127232222561193,1.821034936774363,127,52,75,False
multi_tiaosheng6,75,post_recovery_blend,70.0,6.0,8.0,41,2.0,1.7522121962970618,1.1753580623268618,0.34335690756215054,1.7522121962970618,1.1753580623268618,0.34335690756215054,1.7522121962970618,127,52,75,False
multi_tiaosheng6,76,post_recovery_blend,70.0,5.0,10.0,41,2.0,1.7833922883547466,1.193771502518408,0.34335690756215054,1.7833922883547466,1.193771502518408,0.34335690756215054,1.7833922883547466,127,52,75,False
multi_tiaosheng6,77,post_motion_slew,60.0,6.0,6.0,7,11.0,3.7967052831768977,2.6521841890008315,1.0014326108622753,3.7967052831768977,2.6521841890008315,1.0014326108622753,3.7967052831768977,127,52,75,False
multi_tiaosheng6,78,post_recovery_blend,40.0,30.0,6.0,41,19.5,4.378605583245261,4.359449060686448,4.331819460842002,4.378605583245261,4.359449060686448,4.331819460842002,4.378605583245261,127,52,75,False
multi_tiaosheng6,79,post_recovery_blend,60.0,6.0,8.0,31,1.5,1.8691975020798304,1.2805306602959003,0.43149194618446257,1.8691975020798304,1.2805306602959003,0.43149194618446257,1.8691975020798304,127,52,75,False
multi_tiaosheng6,80,post_recovery_blend,50.0,5.0,10.0,41,2.0,1.7833922883547466,1.193771502518408,0.34335690756215054,1.7833922883547466,1.193771502518408,0.34335690756215054,1.7833922883547466,127,52,75,False
multi_tiaosheng6,81,post_motion_slew,70.0,8.0,6.0,31,10.5,3.8968535740790573,2.552659180714794,0.6139172672086457,3.8968535740790573,2.552659180714794,0.6139172672086457,3.8968535740790573,127,52,75,False
multi_tiaosheng6,82,post_recovery_blend,70.0,6.0,8.0,41,2.0,1.7522121962970618,1.1753580623268618,0.34335690756215054,1.7522121962970618,1.1753580623268618,0.34335690756215054,1.7522121962970618,127,52,75,False
multi_tiaosheng6,83,post_recovery_blend,70.0,6.0,8.0,41,2.0,1.7522121962970618,1.1753580623268618,0.34335690756215054,1.7522121962970618,1.1753580623268618,0.34335690756215054,1.7522121962970618,127,52,75,False
multi_tiaosheng6,84,post_recovery_blend,60.0,5.0,10.0,41,2.0,1.7833922883547466,1.193771502518408,0.34335690756215054,1.7833922883547466,1.193771502518408,0.34335690756215054,1.7833922883547466,127,52,75,False
multi_tiaosheng6,85,post_recovery_blend,60.0,4.0,6.0,41,1.5,1.7115195060543706,1.1483836901934992,0.336168571163396,1.7115195060543706,1.1483836901934992,0.336168571163396,1.7115195060543706,127,52,75,False
multi_tiaosheng6,86,post_recovery_blend,60.0,4.0,6.0,31,1.5,1.7851228813532085,1.2308802937250602,0.43149194618446257,1.7851228813532085,1.2308802937250602,0.43149194618446257,1.7851228813532085,127,52,75,False
multi_tiaosheng6,87,post_recovery_blend,50.0,3.0,5.0,11,1.5,2.324395955643805,1.6191959999397794,0.6020806792128192,2.324395955643805,1.6191959999397794,0.6020806792128192,2.324395955643805,127,52,75,False
multi_tiaosheng6,88,post_motion_slew,80.0,4.0,6.0,41,10.5,3.405921260913149,2.267554365046424,0.6256790344694164,3.405921260913149,2.267554365046424,0.6256790344694164,3.405921260913149,127,52,75,False
multi_tiaosheng6,89,post_recovery_blend,60.0,5.0,4.0,31,1.5,1.7913455310633326,1.2345550868609605,0.43149194618446257,1.7913455310633326,1.2345550868609605,0.43149194618446257,1.7913455310633326,127,52,75,False
multi_tiaosheng6,90,post_recovery_blend,40.0,8.0,5.0,3,18.0,3.858887418970433,3.774428230821582,3.858887418970433,3.715869860371713,3.774428230821582,3.858887418970433,3.715869860371713,127,52,75,False
multi_tiaosheng6,91,post_motion_slew,50.0,4.0,4.0,41,9.5,3.051052002054156,1.9952036989481885,0.4723455694684289,3.051052002054156,1.9952036989481885,0.4723455694684289,3.051052002054156,127,52,75,False
multi_tiaosheng6,92,post_recovery_blend,70.0,6.0,8.0,41,2.0,1.7522121962970618,1.1753580623268618,0.34335690756215054,1.7522121962970618,1.1753580623268618,0.34335690756215054,1.7522121962970618,127,52,75,False
multi_tiaosheng6,93,post_recovery_blend,10.0,6.0,8.0,41,20.0,15.309897050280275,10.923144045970322,4.596096443600198,15.309897050280275,10.923144045970322,4.596096443600198,15.309897050280275,127,52,75,False
multi_tiaosheng6,94,post_recovery_blend,70.0,5.0,10.0,31,1.5,1.909553512667342,1.304362950012935,0.43149194618446257,1.909553512667342,1.304362950012935,0.43149194618446257,1.909553512667342,127,52,75,False
multi_tiaosheng6,95,post_recovery_blend,60.0,6.0,6.0,41,1.5,1.7133505607418706,1.1494650217018654,0.336168571163396,1.7133505607418706,1.1494650217018654,0.336168571163396,1.7133505607418706,127,52,75,False
multi_tiaosheng6,96,post_recovery_blend,60.0,5.0,6.0,41,1.5,1.7115195060543706,1.1483836901934992,0.336168571163396,1.7115195060543706,1.1483836901934992,0.336168571163396,1.7115195060543706,127,52,75,False
multi_tiaosheng6,97,post_recovery_blend,50.0,5.0,6.0,31,1.5,1.7851228813532085,1.2308802937250602,0.43149194618446257,1.7851228813532085,1.2308802937250602,0.43149194618446257,1.7851228813532085,127,52,75,False
multi_tiaosheng6,98,post_recovery_blend,60.0,3.0,5.0,41,1.5,1.6713525606119264,1.1246630531211896,0.336168571163396,1.6713525606119264,1.1246630531211896,0.336168571163396,1.6713525606119264,127,52,75,False
multi_tiaosheng6,99,post_recovery_blend,50.0,3.0,5.0,31,1.5,1.8327995624831832,1.259035814077408,0.43149194618446257,1.8327995624831832,1.259035814077408,0.43149194618446257,1.8327995624831832,127,52,75,False
multi_tiaosheng6,100,post_recovery_blend,60.0,1.5,4.0,41,1.5,1.5751757139576255,1.0707492534237677,0.34321108919224214,1.5751757139576255,1.0707492534237677,0.34321108919224214,1.5751757139576255,127,52,75,False
multi_tiaosheng7,1,raw_peak,25.0,3.0,1.0,9,5.5,1.7908949340568847,1.400306972451306,0.8718644361614051,1.7908949340568847,1.3975319073471393,0.863786253716552,1.7920395643784428,120,51,69,False
multi_tiaosheng7,2,post_motion_slew,60.0,6.0,15.0,15,5.5,1.7504461206095239,1.3942353874664692,0.9123032190964541,1.7504461206095239,1.3942353874664692,0.9123032190964541,1.7504461206095239,120,51,69,False
multi_tiaosheng7,3,post_recovery_blend,10.0,4.0,2.0,21,20.0,12.547015527843552,9.593120549319611,5.596674401904871,12.547015527843552,9.593120549319611,5.596674401904871,12.547015527843552,120,51,69,False
multi_tiaosheng7,4,post_recovery_blend,10.0,0.5,5.0,15,20.0,7.548297349689372,7.098376397304052,6.48965981466509,7.548297349689372,7.098376397304052,6.48965981466509,7.548297349689372,120,51,69,False
multi_tiaosheng7,5,current,40.0,4.0,0.5,21,20.0,8.575099411101597,7.310671573534133,5.5999750874134495,8.575099411101597,7.30965025191955,5.596674401904871,8.57576283671301,120,51,69,False
multi_tiaosheng7,6,all_peaks_with_raw_fallback,100.0,30.0,15.0,3,5.5,2.0669128336960068,1.5740349649391134,0.9072002013268462,2.0669128336960068,1.579757010837551,0.9197662629077286,2.06757625930742,120,51,69,False
multi_tiaosheng7,7,all_peaks_near_prev,90.0,25.0,15.0,41,6.5,1.4110999491445848,1.1456453757529583,0.7865009529289929,1.4110999491445848,1.1460268454795208,0.7865009529289929,1.411763374755998,120,51,69,True
multi_tiaosheng7,8,fallback_slew_to_raw_peak,100.0,30.0,6.0,41,5.5,1.6705127262207793,1.3367917720509366,0.8852869517035027,1.6705127262207793,1.337173241777499,0.8852869517035027,1.6711761518321921,120,51,69,False
multi_tiaosheng7,9,all_peaks_near_prev,70.0,15.0,10.0,41,5.5,1.6994982334671562,1.3534584387176034,0.8852869517035027,1.6994982334671562,1.353839908444166,0.8852869517035027,1.7001616590785693,120,51,69,False
multi_tiaosheng7,10,all_peaks_near_prev,80.0,12.0,2.5,9,5.5,1.7435975022297554,1.3731109491507065,0.8718644361614051,1.7435975022297554,1.3703358840465398,0.863786253716552,1.7447421325513133,120,51,69,False
multi_tiaosheng7,11,fallback_slew_to_raw_peak,40.0,15.0,8.0,3,5.5,2.0669128336960068,1.5740349649391134,0.9072002013268462,2.0669128336960068,1.579757010837551,0.9197662629077286,2.06757625930742,120,51,69,False
multi_tiaosheng7,12,fallback_slew_to_raw_peak,100.0,30.0,5.0,41,5.5,1.6931647302968664,1.3498166743946869,0.8852869517035027,1.6931647302968664,1.3501981441212494,0.8852869517035027,1.6938281559082795,120,51,69,False
multi_tiaosheng7,13,all_peaks_near_prev,90.0,30.0,8.0,41,6.5,1.45414864484517,1.1703983757807948,0.7865009529289929,1.45414864484517,1.1707798455073573,0.7865009529289929,1.454812070456583,120,51,69,True
multi_tiaosheng7,14,all_peaks_with_raw_fallback,80.0,10.0,10.0,31,5.5,1.5468177433678103,1.274097312739984,0.905122612478807,1.5468177433678103,1.2742020897582131,0.9069177641332188,1.5456731130462524,120,51,69,False
multi_tiaosheng7,15,all_peaks_with_raw_fallback,60.0,20.0,12.0,11,5.5,1.68740053867645,1.3530250714096392,0.9006347333427775,1.68740053867645,1.3530250714096392,0.8997371575155717,1.688063964287863,120,51,69,False
multi_tiaosheng7,16,all_peaks_near_prev,80.0,8.0,3.0,21,5.5,1.6317289319137096,1.3225397764273135,0.9042250366516011,1.6317289319137096,1.3225397764273135,0.9033274608243952,1.6323923575251227,120,51,69,False
multi_tiaosheng7,17,raw_peak,90.0,20.0,8.0,13,5.5,1.6376637666693066,1.3259523064117817,0.9042250366516011,1.6376637666693066,1.3232820183258442,0.8961468542067482,1.6389906178921325,120,51,69,False
multi_tiaosheng7,18,post_motion_slew,25.0,25.0,15.0,31,20.0,9.510258332865757,7.848006483821963,5.599077511586244,9.510258332865757,7.848006483821963,5.599077511586244,9.510258332865757,120,51,69,False
multi_tiaosheng7,19,raw_peak,50.0,0.5,10.0,7,5.5,1.914979948832977,1.490729342275684,0.9167432275216991,1.914979948832977,1.490729342275684,0.9140505000400815,1.916970225667216,120,51,69,False
multi_tiaosheng7,20,post_motion_slew,25.0,6.0,4.0,31,20.0,9.897154171277759,8.070471590908864,5.599077511586244,9.897154171277759,8.070471590908864,5.599077511586244,9.897154171277759,120,51,69,False
multi_tiaosheng7,21,fallback_slew_to_raw_peak,90.0,20.0,6.0,13,5.5,1.6376637666693066,1.3259523064117817,0.9042250366516011,1.6376637666693066,1.3232820183258442,0.8961468542067482,1.6389906178921325,120,51,69,False
multi_tiaosheng7,22,all_peaks_with_raw_fallback,80.0,10.0,10.0,31,5.5,1.5468177433678103,1.274097312739984,0.905122612478807,1.5468177433678103,1.2742020897582131,0.9069177641332188,1.5456731130462524,120,51,69,False
multi_tiaosheng7,23,all_peaks_near_prev,70.0,12.0,12.0,41,5.5,1.6705127262207795,1.3367917720509368,0.8852869517035027,1.6705127262207795,1.3371732417774993,0.8852869517035027,1.6711761518321924,120,51,69,False
multi_tiaosheng7,24,all_peaks_with_raw_fallback,90.0,25.0,12.0,31,5.5,1.4888467288750569,1.2407639794066507,0.905122612478807,1.4888467288750569,1.24086875642488,0.9069177641332188,1.487702098553499,120,51,69,True
multi_tiaosheng7,25,all_peaks_near_prev,90.0,25.0,12.0,41,6.0,1.4773332633941234,1.2064785349321974,0.8400280199542972,1.4773332633941234,1.2068600046587599,0.8400280199542972,1.4779966890055365,120,51,69,True
multi_tiaosheng7,26,all_peaks_near_prev,70.0,25.0,8.0,41,5.5,1.6931647302968664,1.3498166743946869,0.8852869517035027,1.6931647302968664,1.3501981441212494,0.8852869517035027,1.6938281559082795,120,51,69,False
multi_tiaosheng7,27,fallback_slew_to_raw_peak,90.0,1.5,15.0,15,7.5,4.742085078277298,4.087018503349984,3.200751960801267,4.742085078277298,4.207345368984766,3.403666329673816,4.801369006736339,120,51,69,False
multi_tiaosheng7,28,all_peaks_near_prev,60.0,15.0,12.0,21,5.5,1.6584782525658837,1.3379206358023135,0.9042250366516011,1.6584782525658837,1.3379206358023135,0.9033274608243952,1.6591416781772965,120,51,69,False
multi_tiaosheng7,29,current,100.0,30.0,6.0,41,5.5,1.6705127262207793,1.3367917720509366,0.8852869517035027,1.6705127262207793,1.337173241777499,0.8852869517035027,1.6711761518321921,120,51,69,False
multi_tiaosheng7,30,raw_peak,30.0,25.0,8.0,7,5.5,1.914979948832977,1.490729342275684,0.9167432275216991,1.914979948832977,1.490729342275684,0.9140505000400815,1.916970225667216,120,51,69,False
multi_tiaosheng7,31,all_peaks_near_prev,15.0,12.0,12.0,31,20.0,9.736108046390983,7.977107129645844,5.597282359931832,9.736108046390983,7.978737785570322,5.599077511586244,9.737617118515077,120,51,69,False
multi_tiaosheng7,32,all_peaks_with_raw_fallback,90.0,25.0,12.0,31,5.5,1.4888467288750569,1.2407639794066507,0.905122612478807,1.4888467288750569,1.24086875642488,0.9069177641332188,1.487702098553499,120,51,69,True
multi_tiaosheng7,33,post_motion_slew,90.0,20.0,15.0,41,6.5,1.4197162775556356,1.1505997645893125,0.7865009529289929,1.4197162775556356,1.1505997645893125,0.7865009529289929,1.4197162775556356,120,51,69,True
multi_tiaosheng7,34,post_motion_slew,70.0,20.0,15.0,41,5.5,1.6276978909626272,1.3121732417774994,0.8852869517035027,1.6276978909626272,1.3121732417774994,0.8852869517035027,1.6276978909626272,120,51,69,False
multi_tiaosheng7,35,post_motion_slew,80.0,5.0,1.5,21,-1.0,3.063165448116999,2.402283708360053,1.508149589865362,3.063165448116999,2.402283708360053,1.508149589865362,3.063165448116999,120,51,69,False
multi_tiaosheng7,36,post_recovery_blend,60.0,30.0,15.0,21,2.5,1.5564807242300052,1.4162490056718664,1.2265237393873263,1.5564807242300052,1.4162490056718664,1.2265237393873263,1.5564807242300052,120,51,69,False
multi_tiaosheng7,37,all_peaks_with_raw_fallback,100.0,15.0,10.0,41,5.5,1.5528774266374854,1.2691514747905428,0.8852869517035027,1.5528774266374854,1.2695329445171053,0.8852869517035027,1.5535408522488985,120,51,69,False
multi_tiaosheng7,38,fallback_slew_to_raw_peak,90.0,20.0,15.0,31,5.5,1.5185442222451246,1.2578400380944397,0.905122612478807,1.5185442222451246,1.2579448151126689,0.9069177641332188,1.5173995919235668,120,51,69,False
multi_tiaosheng7,39,post_recovery_blend,100.0,3.0,5.0,15,2.5,1.5017943271663967,1.388619024625917,1.235499497659385,1.5017943271663967,1.388619024625917,1.235499497659385,1.5017943271663967,120,51,69,False
multi_tiaosheng7,40,all_peaks_near_prev,15.0,30.0,0.5,21,20.0,9.858429141985816,8.04858616879256,5.5999750874134495,9.858429141985816,8.047564847177977,5.596674401904871,9.859092567597228,120,51,69,False
multi_tiaosheng7,41,fallback_slew_to_raw_peak,50.0,10.0,10.0,41,5.5,1.6994982334671562,1.3534584387176034,0.8852869517035027,1.6994982334671562,1.353839908444166,0.8852869517035027,1.7001616590785693,120,51,69,False
multi_tiaosheng7,42,all_peaks_with_raw_fallback,90.0,25.0,12.0,31,5.5,1.4888467288750569,1.2407639794066507,0.905122612478807,1.4888467288750569,1.24086875642488,0.9069177641332188,1.487702098553499,120,51,69,True
multi_tiaosheng7,43,post_motion_slew,80.0,25.0,12.0,41,5.5,1.481382616994383,1.2280419592457588,0.8852869517035027,1.481382616994383,1.2280419592457588,0.8852869517035027,1.481382616994383,120,51,69,True
multi_tiaosheng7,44,post_motion_slew,80.0,30.0,15.0,41,6.5,1.411763374755998,1.1460268454795208,0.7865009529289929,1.411763374755998,1.1460268454795208,0.7865009529289929,1.411763374755998,120,51,69,True
multi_tiaosheng7,45,post_recovery_blend,70.0,30.0,15.0,41,2.5,1.5470291104698208,1.3917408414316357,1.1816449480270321,1.5470291104698208,1.3917408414316357,1.1816449480270321,1.5470291104698208,120,51,69,False
multi_tiaosheng7,46,all_peaks_near_prev,100.0,15.0,15.0,41,6.5,1.4190528519442225,1.15021829486275,0.7865009529289929,1.4190528519442225,1.1505997645893125,0.7865009529289929,1.4197162775556356,120,51,69,True
multi_tiaosheng7,47,post_motion_slew,100.0,15.0,15.0,31,5.5,1.5120921870322623,1.2548930573001689,0.9069177641332188,1.5120921870322623,1.2548930573001689,0.9069177641332188,1.5120921870322623,120,51,69,False
multi_tiaosheng7,48,post_motion_slew,100.0,12.0,8.0,21,5.5,1.723049909608456,1.3746678688752303,0.9033274608243952,1.723049909608456,1.3746678688752303,0.9033274608243952,1.723049909608456,120,51,69,False
multi_tiaosheng7,49,all_peaks_with_raw_fallback,80.0,20.0,2.5,41,5.5,1.6931647302968664,1.3498166743946869,0.8852869517035027,1.6931647302968664,1.3501981441212494,0.8852869517035027,1.6938281559082795,120,51,69,False
multi_tiaosheng7,50,all_peaks_with_raw_fallback,90.0,30.0,10.0,9,5.5,1.7908949340568847,1.400306972451306,0.8718644361614051,1.7908949340568847,1.3975319073471393,0.863786253716552,1.7920395643784428,120,51,69,False
multi_tiaosheng7,51,post_recovery_blend,100.0,8.0,15.0,31,3.5,1.4203951012523954,1.2922388475600788,1.1188509749175324,1.4203951012523954,1.2922388475600788,1.1188509749175324,1.4203951012523954,120,51,69,True
multi_tiaosheng7,52,post_recovery_blend,100.0,6.0,15.0,41,4.5,1.485726881652837,1.2725239609035366,0.9840729504780125,1.485726881652837,1.2725239609035366,0.9840729504780125,1.485726881652837,120,51,69,True
multi_tiaosheng7,53,post_recovery_blend,100.0,5.0,15.0,31,4.5,2.092618061734622,1.6337312425456927,1.0128843695253755,2.092618061734622,1.6337312425456927,1.0128843695253755,2.092618061734622,120,51,69,False
multi_tiaosheng7,54,post_motion_slew,90.0,8.0,12.0,41,5.5,1.4787289145487308,1.2265160803395088,0.8852869517035027,1.4787289145487308,1.2265160803395088,0.8852869517035027,1.4787289145487308,120,51,69,True
multi_tiaosheng7,55,post_recovery_blend,80.0,20.0,15.0,31,3.5,1.441684439575978,1.3044802170961385,1.1188509749175324,1.441684439575978,1.3044802170961385,1.1188509749175324,1.441684439575978,120,51,69,True
multi_tiaosheng7,56,post_recovery_blend,80.0,15.0,15.0,31,3.5,1.441684439575978,1.3044802170961385,1.1188509749175324,1.441684439575978,1.3044802170961385,1.1188509749175324,1.441684439575978,120,51,69,True
multi_tiaosheng7,57,post_recovery_blend,80.0,20.0,12.0,31,3.5,1.4456809154591304,1.3067781907289513,1.1188509749175324,1.4456809154591304,1.3067781907289513,1.1188509749175324,1.4456809154591304,120,51,69,True
multi_tiaosheng7,58,post_motion_slew,100.0,10.0,15.0,15,5.5,1.6711471616057711,1.3486384860393115,0.9123032190964541,1.6711471616057711,1.3486384860393115,0.9123032190964541,1.6711471616057711,120,51,69,False
multi_tiaosheng7,59,post_recovery_blend,70.0,12.0,10.0,21,2.5,1.5828713455110948,1.431423612908493,1.2265237393873263,1.5828713455110948,1.431423612908493,1.2265237393873263,1.5828713455110948,120,51,69,False
multi_tiaosheng7,60,post_motion_slew,80.0,20.0,15.0,41,6.5,1.4197162775556356,1.1505997645893125,0.7865009529289929,1.4197162775556356,1.1505997645893125,0.7865009529289929,1.4197162775556356,120,51,69,True
multi_tiaosheng7,61,post_motion_slew,90.0,8.0,12.0,41,5.5,1.4787289145487308,1.2265160803395088,0.8852869517035027,1.4787289145487308,1.2265160803395088,0.8852869517035027,1.4787289145487308,120,51,69,True
multi_tiaosheng7,62,post_recovery_blend,80.0,20.0,15.0,41,4.5,1.3117589062541086,1.1724923750492677,0.9840729504780125,1.3117589062541086,1.1724923750492677,0.9840729504780125,1.3117589062541086,120,51,69,True
multi_tiaosheng7,63,post_motion_slew,90.0,15.0,15.0,41,6.5,1.4197162775556356,1.1505997645893125,0.7865009529289929,1.4197162775556356,1.1505997645893125,0.7865009529289929,1.4197162775556356,120,51,69,True
multi_tiaosheng7,64,post_motion_slew,80.0,15.0,12.0,41,5.5,1.4787289145487308,1.2265160803395088,0.8852869517035027,1.4787289145487308,1.2265160803395088,0.8852869517035027,1.4787289145487308,120,51,69,True
multi_tiaosheng7,65,all_peaks_with_raw_fallback,70.0,15.0,15.0,41,5.5,1.627034465351214,1.3117917720509369,0.8852869517035027,1.627034465351214,1.3121732417774994,0.8852869517035027,1.6276978909626272,120,51,69,False
multi_tiaosheng7,66,post_motion_slew,60.0,25.0,4.0,3,5.5,2.0193991759740864,1.5520551879208844,0.9197662629077286,2.0193991759740864,1.5520551879208844,0.9197662629077286,2.0193991759740864,120,51,69,False
multi_tiaosheng7,67,all_peaks_with_raw_fallback,90.0,20.0,12.0,11,5.5,1.655556109328624,1.3347145245346392,0.9006347333427775,1.655556109328624,1.3347145245346392,0.8997371575155717,1.6562195349400368,120,51,69,False
multi_tiaosheng7,68,all_peaks_near_prev,90.0,25.0,10.0,41,5.5,1.5528774266374854,1.2691514747905428,0.8852869517035027,1.5528774266374854,1.2695329445171053,0.8852869517035027,1.5535408522488985,120,51,69,False
multi_tiaosheng7,69,post_motion_slew,70.0,15.0,12.0,41,5.5,1.6777148746582795,1.3409330074024992,0.8852869517035027,1.6777148746582795,1.3409330074024992,0.8852869517035027,1.6777148746582795,120,51,69,False
multi_tiaosheng7,70,all_peaks_with_raw_fallback,80.0,20.0,15.0,41,6.5,1.4190528519442225,1.15021829486275,0.7865009529289929,1.4190528519442225,1.1505997645893125,0.7865009529289929,1.4197162775556356,120,51,69,True
multi_tiaosheng7,71,all_peaks_with_raw_fallback,80.0,20.0,15.0,31,5.5,1.5185442222451246,1.2578400380944397,0.905122612478807,1.5185442222451246,1.2579448151126689,0.9069177641332188,1.5173995919235668,120,51,69,False
multi_tiaosheng7,72,post_motion_slew,90.0,20.0,15.0,41,6.5,1.4197162775556356,1.1505997645893125,0.7865009529289929,1.4197162775556356,1.1505997645893125,0.7865009529289929,1.4197162775556356,120,51,69,True
multi_tiaosheng7,73,all_peaks_near_prev,80.0,12.0,12.0,41,6.0,1.4773332633941234,1.2064785349321974,0.8400280199542972,1.4773332633941234,1.2068600046587599,0.8400280199542972,1.4779966890055365,120,51,69,True
multi_tiaosheng7,74,all_peaks_near_prev,30.0,25.0,15.0,41,5.5,1.6931647302968664,1.3498166743946869,0.8852869517035027,1.6931647302968664,1.3501981441212494,0.8852869517035027,1.6938281559082795,120,51,69,False
multi_tiaosheng7,75,post_motion_slew,80.0,30.0,15.0,31,6.5,1.4516045374280688,1.1750768514860908,0.8009511587410619,1.4516045374280688,1.1750768514860908,0.8009511587410619,1.4516045374280688,120,51,69,True
multi_tiaosheng7,76,all_peaks_with_raw_fallback,70.0,20.0,12.0,41,5.5,1.6705127262207795,1.3367917720509368,0.8852869517035027,1.6705127262207795,1.3371732417774993,0.8852869517035027,1.6711761518321924,120,51,69,False
multi_tiaosheng7,77,post_motion_slew,90.0,25.0,15.0,7,5.5,1.916970225667216,1.490729342275684,0.9140505000400815,1.916970225667216,1.490729342275684,0.9140505000400815,1.916970225667216,120,51,69,False
multi_tiaosheng7,78,all_peaks_near_prev,100.0,1.0,1.5,41,1.5,1.4408868435219604,1.3731489222289923,1.281503499303212,1.4408868435219604,1.3727674525024298,1.281503499303212,1.4402234179105473,120,51,69,True
multi_tiaosheng7,79,all_peaks_with_raw_fallback,90.0,15.0,10.0,31,5.5,1.5468177433678103,1.274097312739984,0.905122612478807,1.5468177433678103,1.2742020897582131,0.9069177641332188,1.5456731130462524,120,51,69,False
multi_tiaosheng7,80,post_motion_slew,80.0,30.0,12.0,41,6.5,1.4526341118122883,1.1695275192868877,0.7865009529289929,1.4526341118122883,1.1695275192868877,0.7865009529289929,1.4526341118122883,120,51,69,True
multi_tiaosheng7,81,fallback_slew_to_raw_peak,60.0,20.0,15.0,31,5.5,1.6257076141283882,1.3194589884273162,0.905122612478807,1.6257076141283882,1.3195637654455452,0.9069177641332188,1.62456298380683,120,51,69,False
multi_tiaosheng7,82,post_motion_slew,90.0,20.0,15.0,41,6.5,1.4197162775556356,1.1505997645893125,0.7865009529289929,1.4197162775556356,1.1505997645893125,0.7865009529289929,1.4197162775556356,120,51,69,True
multi_tiaosheng7,83,post_motion_slew,90.0,25.0,15.0,41,6.5,1.411763374755998,1.1460268454795208,0.7865009529289929,1.411763374755998,1.1460268454795208,0.7865009529289929,1.411763374755998,120,51,69,True
multi_tiaosheng7,84,post_motion_slew,80.0,25.0,12.0,41,5.5,1.481382616994383,1.2280419592457588,0.8852869517035027,1.481382616994383,1.2280419592457588,0.8852869517035027,1.481382616994383,120,51,69,True
multi_tiaosheng7,85,all_peaks_with_raw_fallback,70.0,25.0,15.0,41,5.5,1.627034465351214,1.3117917720509369,0.8852869517035027,1.627034465351214,1.3121732417774994,0.8852869517035027,1.6276978909626272,120,51,69,False
multi_tiaosheng7,86,post_recovery_blend,100.0,30.0,15.0,41,4.5,1.4096471613987598,1.2287781217574423,0.9840729504780125,1.4096471613987598,1.2287781217574423,0.9840729504780125,1.4096471613987598,120,51,69,True
multi_tiaosheng7,87,post_recovery_blend,100.0,30.0,12.0,31,4.5,1.4819176461274997,1.2825785035715969,1.0128843695253755,1.4819176461274997,1.2825785035715969,1.0128843695253755,1.4819176461274997,120,51,69,True
multi_tiaosheng7,88,post_recovery_blend,100.0,30.0,15.0,41,4.5,1.4096471613987598,1.2287781217574423,0.9840729504780125,1.4096471613987598,1.2287781217574423,0.9840729504780125,1.4096471613987598,120,51,69,True
multi_tiaosheng7,89,post_recovery_blend,100.0,30.0,10.0,41,4.5,1.3201491281705462,1.1773167526512194,0.9840729504780125,1.3201491281705462,1.1773167526512194,0.9840729504780125,1.3201491281705462,120,51,69,True
multi_tiaosheng7,90,post_recovery_blend,100.0,30.0,10.0,31,4.5,1.4793117103258693,1.2810800904856594,1.0128843695253755,1.4793117103258693,1.2810800904856594,1.0128843695253755,1.4793117103258693,120,51,69,True
multi_tiaosheng7,91,post_recovery_blend,100.0,30.0,6.0,41,3.5,1.4812326991848281,1.311923855463598,1.0828589492525222,1.4812326991848281,1.311923855463598,1.0828589492525222,1.4812326991848281,120,51,69,True
multi_tiaosheng7,92,post_recovery_blend,100.0,30.0,15.0,41,4.5,1.4096471613987598,1.2287781217574423,0.9840729504780125,1.4096471613987598,1.2287781217574423,0.9840729504780125,1.4096471613987598,120,51,69,True
multi_tiaosheng7,93,post_recovery_blend,100.0,30.0,12.0,41,4.5,1.3750322666976724,1.208874557304317,0.9840729504780125,1.3750322666976724,1.208874557304317,0.9840729504780125,1.3750322666976724,120,51,69,True
multi_tiaosheng7,94,post_recovery_blend,100.0,30.0,12.0,41,4.5,1.3750322666976724,1.208874557304317,0.9840729504780125,1.3750322666976724,1.208874557304317,0.9840729504780125,1.3750322666976724,120,51,69,True
multi_tiaosheng7,95,post_recovery_blend,100.0,30.0,12.0,31,4.5,1.4819176461274997,1.2825785035715969,1.0128843695253755,1.4819176461274997,1.2825785035715969,1.0128843695253755,1.4819176461274997,120,51,69,True
multi_tiaosheng7,96,post_recovery_blend,100.0,30.0,12.0,41,4.5,1.3750322666976724,1.208874557304317,0.9840729504780125,1.3750322666976724,1.208874557304317,0.9840729504780125,1.3750322666976724,120,51,69,True
